Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2018,,,,,,,,-0.75216,,-0.21,-4.075179,-0.002669,,1.534093,4.146663,2.61257,2.341678,0.801387,439.830488,,,,,,,millions,NZD
H1 FY2019,,,,,,,,-0.308804,,-0.07,,,,1.250792,7.258594,6.007802,5.773785,1.535897,439.830488,,,,,,,millions,NZD
FY2019,,,,,,,,-0.58493,,-0.13,-2.688332,,,0.974666,6.995909,6.021243,5.813895,1.513055,439.830488,,,,,,,millions,NZD
H1 FY2020,,,,,,,,-0.323617,,,,,,0.651049,3.781742,3.130694,,1.646384,502.330488,,,,,,,millions,NZD
FY2020,,,,,,,,-0.665347,,-0.15,3.207463,-0.010532,,0.690233,3.456537,2.766303,2.512124,1.805615,502.330488,,,,,,,millions,NZD
H1 FY2021,,,,,,,,-0.341749,,-0.07,,,,0.348484,3.128841,2.780357,2.526516,2.261859,502.330488,,,,,,,millions,NZD
FY2021,,,,,,,,-0.779559,,-0.16,0.18201,-0.000954,,0.190764,2.719548,2.528784,2.36856,1.986671,502.330488,,,,,,,millions,NZD
H1 FY2022,,,,,,,,-0.215688,,-0.04,,,,-0.076564,1.477644,1.554208,1.435859,0.152433,502.330488,,,,,,,millions,NZD
FY2022,,,,,,,,-0.455083,,-0.09,0.127124,0.0,,0.230983,1.239855,1.008872,0.985538,0.148294,573.759059,,,,,,,millions,NZD
H1 FY2023,,,,,,,,-0.101215,,-0.02,,,,0.129768,1.104653,0.974885,0.930256,1.001223,573.759059,,,,,,,millions,NZD
FY2023,,,,,,,,-0.264717,,-0.04,-0.280052,,,0.411925,0.950726,0.538801,0.526482,0.8639,673.759059,,,,,,,millions,NZD
H1 FY2024,,,,,,,,-0.124757,,-0.02,,,,0.287168,0.843099,0.555931,0.542161,0.736485,673.759059,,,,,,,millions,NZD
FY2024,,,,,,,,-0.245732,,-0.04,-0.229058,,,0.166193,0.724182,0.557989,0.54608,0.634842,673.759059,,,,,,,millions,NZD
H1 FY2025,,,,,,,,0.151937,,0.03,,,,0.56813,0.588748,0.020619,0.0,0.480897,10.000026,,,,,,,millions,NZD
FY2025,,,,,,,,-0.055236,,-0.02,-0.346307,,,0.360956,0.376909,0.015953,0.0,0.288535,10.000026,,,,,,,millions,NZD
H1 FY2026,,,,,,,,-0.055957,,-0.02,,,,0.305,0.326704,0.021704,0.0,0.21764,10.000026,,,,,,,millions,NZD
FY2026,,,,,,,,-0.173831,,-0.06,-0.173632,,,0.187125,0.202081,0.014956,0.0,0.114903,10.000026,,,,,,,millions,NZD
