Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2020,9.261798,7.264503,1.997295,21.6,1.997295,21.6,,-4.552843,-49.2,-0.032799999999999996,1.768268,-14.743737,-12.975469,-2.446727,36.427215,38.873942,25.704579,1.50904,249.353712,-0.435611,,,,,,millions,AUD
FY2021,43.752567,43.312892,0.439675,1.0,0.439675,1.0,,-2.895244,-6.6,-0.011200000000000002,0.207793,-7.8703,-7.662507,2.184639,35.245377,33.060738,16.621347,1.018035,269.353712,0.0,,,,,,millions,AUD
FY2022,53.271499,41.244405,12.027094,22.6,12.027094,22.6,,5.28142,9.9,0.0192,8.351246,-8.878674,-0.527428,13.573765,41.596517,28.022752,13.111178,1.160615,286.020381,-0.069718,,,,,,millions,AUD
H1-2023,8.926069,16.456776,-7.530707,-84.4,-7.530707,-84.4,,-13.246268,-148.4,-0.0461,-5.525152,-0.97468,-6.499832,30.276476,63.82147,33.544994,16.397602,0.952538,287.601208,0.0,,,,,,millions,AUD
FY2023,9.899903,24.324548,-14.424645,-145.7,-14.424645,-145.7,,-26.342019,-266.1,-0.061500000000000006,-14.5199,-1.265731,-15.785631,19.941974,61.505655,41.563681,24.779748,0.265833,562.520062,-0.021584,,,,,,millions,AUD
H1-2024,14.458032,17.992997,-3.534965,-24.4,-3.534965,-24.4,,-8.565882,-59.2,-0.0154,-0.82897,-0.564595,-1.393565,13.361817,60.336464,46.974647,27.728258,0.551195,556.606947,0.0,,,,,,millions,AUD
FY2024,15.195323,21.938371,-6.743048,-44.4,-6.743048,-44.4,,-18.234635,-120.0,-0.0269,-7.229481,-1.422717,-8.652198,17.010151,61.137606,44.127455,28.389352,2.12535,779.767669,-0.39921,,,,,,millions,AUD
H1-2025,0.0,0.0,0.0,,0.0,,,-8.369652,,-0.010700000000000001,-3.271736,-0.204743,-3.476479,8.635068,61.238423,52.603355,36.839428,2.038521,784.450423,0.0,,,,,,millions,AUD
FY2025,0.0,0.0,0.0,,0.0,,,-16.876465,,-0.021099999999999997,-5.203385,-0.259672,-5.463057,2.295736,59.39783,57.102094,40.376654,0.968645,1065.384851,0.0,,,,,,millions,AUD
H1-2026,0.0,0.0,0.0,,0.0,,,-12.875283,,-0.012,-7.712918,-0.820186,-8.533104,22.990165,61.049705,38.05954,23.933377,2.439885,1075.991298,0.0,,,,,,millions,AUD
