Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1 FY2017,16.601,12.088,4.513,27.2,0.778,4.7,,-0.323,-1.9,-0.0062,4.389,0.748,3.641,85.039,120.745,35.706,21.406,3.883,52.2225,0.0,,,,,,millions,NZD
FY2017,38.037,23.006,15.031,39.5,6.11,16.1,8.657,3.056,8.0,0.0585,3.503,4.886,-1.383,91.144,128.421,37.277,20.901,0.263,52.2225,0.0,0.03,,,,,millions,NZD
H1 FY2018,20.423,15.098,5.325,26.1,1.587,7.8,3.007,0.298,1.5,0.0057,4.21,0.821,3.389,89.875,124.513,34.638,20.4,1.589,52.2225,0.0,,,,,,millions,NZD
FY2018,42.078,30.622,11.456,27.2,3.869,9.2,6.523,1.805,4.3,0.0346,7.175,2.121,5.054,94.482,131.241,36.759,19.902,2.768,52.2225,0.0,0.03,,,,,millions,NZD
H1 FY2019,23.153,16.105,7.048,30.4,2.86,12.4,4.319,1.672,7.2,0.031,4.936,1.184,3.752,114.564,148.356,33.792,19.4,24.443,65.7361,0.0,,,,,,millions,NZD
FY2019,47.943,32.364,15.579,32.5,6.545,13.7,9.898,3.518,7.3,0.0589,6.413,2.948,3.465,119.307,195.599,76.292,50.762,3.445,65.7361,0.0,0.03,,,,,millions,NZD
H1 FY2020,28.931,18.867,10.064,34.8,4.887,16.9,7.518,2.723,9.4,0.0414,4.346,2.314,2.032,118.25,204.645,86.395,51.349,3.693,65.7361,0.0,,,,,,millions,NZD
FY2020,55.856,35.911,19.945,35.7,9.594,17.2,15.163,6.921,12.4,0.1053,10.792,4.417,6.375,125.509,211.779,86.27,49.753,5.921,65.7361,0.0,0.03,,,,,millions,NZD
H1 FY2021,28.293,18.775,9.518,33.6,4.337,15.3,7.131,2.566,9.1,0.039,1.987,2.362,-0.375,126.103,206.657,80.554,48.532,1.963,65.7361,0.0,,,,,,millions,NZD
FY2021,57.989,38.359,19.63,33.9,9.543,16.5,15.326,3.866,6.7,0.0588,7.184,5.626,1.558,132.36,211.729,79.369,47.53,2.558,65.7361,0.0,0.03,,,,,millions,NZD
H1 FY2022,30.117,20.262,9.855,32.7,5.619,18.7,8.48,3.423,11.4,0.0521,10.101,2.608,7.493,133.154,211.41,78.256,46.984,6.457,65.7361,0.0,,,,,,millions,NZD
FY2022,57.692,38.199,19.493,33.8,9.51,16.5,15.144,6.196,10.7,0.0943,7.568,12.49,-4.922,143.795,233.22,89.425,53.599,0.354,65.7361,0.0,0.04,,,,,millions,NZD
H1 FY2023,34.986,22.685,12.301,35.2,7.103,20.3,10.146,4.208,12.0,0.064,6.978,4.526,2.452,145.374,235.379,90.005,54.094,0.192,65.7361,0.0,,,,,,millions,NZD
FY2023,66.632,42.879,23.753,35.6,13.595,20.4,19.805,6.342,9.5,0.0965,10.348,14.017,-3.669,147.508,248.08,100.572,60.406,0.01,65.7361,0.0,0.04,,,,,millions,NZD
H1 FY2024,30.34,19.948,10.392,34.3,3.547,11.7,6.842,1.673,5.5,0.0255,2.955,2.9,0.055,149.208,245.54,96.332,62.119,1.243,65.7361,0.0,,,,,,millions,NZD
FY2024,66.449,43.061,23.388,35.2,8.766,13.2,15.752,-4.081,-6.1,-0.0621,4.34,5.77,-1.43,143.427,245.776,102.349,62.845,0.101,65.7361,0.0,0.0,,,,,millions,NZD
H1 FY2025,34.074,23.196,10.878,31.9,4.121,12.1,7.708,1.085,3.2,0.0165,10.995,1.894,9.101,144.513,237.66,93.147,54.913,0.951,65.7361,0.0,,,,,,millions,NZD
FY2025,70.582,48.778,21.804,30.9,4.95,7.0,12.13,-1.857,-2.6,-0.0283,16.164,3.541,12.623,141.999,230.82,88.821,51.52,0.584,65.7361,0.0,0.0,,,,,millions,NZD
H1 FY2026,34.916,23.857,11.059,31.7,3.998,11.5,7.416,2.3,6.6,0.035,6.709,1.351,5.358,142.984,227.399,84.415,48.5,1.016,65.7361,0.0,,,,,,millions,NZD
FY2026,67.868,45.475,22.393,33.0,8.325,12.3,15.122,2.937,4.3,0.0447,11.746,3.907,7.839,143.621,226.516,82.895,46.392,0.874,65.7361,0.0,0.02,,,,,millions,NZD
