Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2008,,,,,,,,,,,,,,,,,,45.372,,,,,,,,millions,USD
Q1 2010,381.131,,107.994,28.335139361531862,57.541,15.097433690778237,63.044,24.519,6.433221123445744,0.42,32.379,,,,,,,27.99,,,,,,,,millions,USD
H1-2010,743.535,535.207,208.328,28.018586885620717,112.09,15.075282266470309,123.084,129.108,17.364078355423754,0.81,49.64,11.058,38.582,,,,,,60.305138,5.901,,,,,,millions,USD
Q2 2010,362.405,262.069,100.336,27.686152232998996,54.549,15.05194464756281,60.04,62.486,17.242035843876327,0.39,17.261000000000003,,,,,,,28.98,60.760689,,,,,,,millions,USD
Q3 2010,347.388,253.235,94.153,27.10312388453257,48.224,13.881884233191705,53.654999999999994,16.6,4.778518544106303,0.28,32.626000000000005,5.224,27.402000000000005,,,,,39.195,60.688791,3.075,,,,,,millions,USD
FY2010,1404.057,1017.081,386.976,27.561274221773047,189.509,13.49724405775549,213.57299999999998,79.744,5.679541500095794,1.39,101.274,22.87,78.404,,,,,42.392,57.827697,17.254,,,,,,millions,USD
Q1 2011,389.186,277.58,111.606,28.676776656919827,65.112,16.730303762211385,70.71799999999999,27.111,6.966077916471816,0.46,27.809,3.87,23.939,-1167.746,487.429,,1484.026,92.584,62.340128,3.008,,,,,,millions,USD
H1-2011,774.119,551.82,222.299,28.71638598200018,127.158,16.426156702005766,138.226,142.473,18.404534703320806,0.87,44.412,8.384,36.028,,,,,,62.808625,5.884,,,,,,millions,USD
Q2 2011,384.933,274.239,110.694,28.756692723149225,62.046,16.118649219474555,67.508,70.371,18.28136325022796,0.42,16.602999999999998,4.514,12.088999999999999,-1171.365,486.989,,1451.743,78.639,63.226096,2.876,,,,,,millions,USD
Q3 2011,376.326,272.967,103.359,27.465282760160072,55.854,14.841918974506147,61.864,22.091,5.870176389619639,0.37,40.693999999999996,4.715999999999999,35.977999999999994,-1220.956,438.225,,1451.562,32.08,61.833635,3.347,,,,,,millions,USD
FY2011,1570.894,1132.305,438.589,27.9197068675544,227.702,14.49505822798992,251.754,87.917,5.596622050883128,1.5,128.325,25.421,102.904,-1210.651,460.837,1671.488,1452.991,47.945,60.815898,13.37,,,,,,millions,USD
Q1 2012,384.587,269.938,114.649,29.810940047375496,66.895,17.39398367599529,72.11099999999999,20.742,5.393318026870383,0.36,20.217,3.634,16.583,-1365.727,601.277,,1579.162,214.73,59.660962,4.29,3.0,,,,,millions,USD
H1-2012,760.712,531.456,229.256,30.13702951971311,132.673,17.440634563409017,143.114,48.837,6.419906613803911,0.86,58.11,8.025,50.085,,,,,,59.565656,8.288,3.0,,,,,millions,USD
Q2 2012,376.124,261.517,114.607,30.470536312492687,65.778,17.488381491210344,71.003,28.095,7.469611085705777,0.5,37.893,4.391,33.502,-1369.11,424.619,,1573.108,10.75,59.449449,3.998,,,,,,millions,USD
Q3 2012,378.077,266.67,111.407,29.466748836877144,61.618,16.29773829140625,67.03,25.976,6.870558113823375,0.46,43.141999999999996,6.276,36.866,-1345.531,440.952,,1566.966,34.55,58.519573,3.895,,,,,,millions,USD
Q4 2012,539.651,,160.675,29.77387237307075,,,,37.579,6.963574606551272,0.67,,,,,,,,,,,,,,,,millions,USD
FY2012,1678.439,1177.101,501.338,29.869301178058898,282.331,16.821046222114717,305.502,112.392,6.696221906187833,1.99,153.073,29.267,123.80600000000001,-1335.523,478.197,1813.72,1560.792,54.813,58.997476,17.621,3.0,,,,,millions,USD
Q1 2013,417.617,287.811,129.806,31.082546926968966,75.525,18.084752296961092,81.156,34.42,8.242001642653436,0.62,47.649,5.086,42.563,-1323.372,476.555,,1554.622,75.081,58.224408,5.616,0.2,,,,,millions,USD
H1-2013,831.627,575.834,255.793,30.75814036821797,149.366,17.960696321788497,160.77300000000002,67.69,8.139466371341959,1.22,66.84,11.587,55.253,,,,,,58.091126,10.24,0.4,,,,,millions,USD
Q2 2013,414.009,288.022,125.987,30.43098096901275,73.841,17.83560260767278,79.61699999999999,33.27,8.036057187162598,0.6,19.191000000000003,6.5009999999999994,12.690000000000003,-1328.791,468.799,,1548.573,40.838,57.960232,4.624,0.2,,,,,millions,USD
Q3 2013,404.05,283.416,120.634,29.856205915109513,66.776,16.52666749164707,72.848,30.632,7.581239945551293,0.56,37.735,8.699000000000002,29.035999999999998,-1322.175,468.524,,1542.523,32.079,57.345677,4.626,0.2,,,,,millions,USD
Q4 2013,566.547,,172.547,30.455902158161635,,,,44.663,7.88337066474626,0.81,,,,,,,,,,,0.2,,,,,millions,USD
