Date,Close
2016-10-01,10.17
2016-11-01,11.9367
2016-12-01,11.9767
2017-01-01,15.4633
2017-02-01,16.1867
2017-03-01,15.5167
2017-04-01,16.9467
2017-05-01,18.0567
2017-06-01,18.1867
2017-07-01,16.4467
2017-08-01,16.7333
2017-09-01,18.0867
2017-10-01,16.81
2017-11-01,18.5833
2017-12-01,18.3367
2018-01-01,18.9233
2018-02-01,17.9067
2018-03-01,18.57
2018-04-01,19.7967
2018-05-01,21.55
2018-06-01,21.26
2018-07-01,23.56
2018-08-01,24.72
2018-09-01,24.6833
2018-10-01,22.9533
2018-11-01,24.21
2018-12-01,20.71
2019-01-01,21.9
2019-02-01,24.2233
2019-03-01,24.94
2019-04-01,26.5433
2019-05-01,24.8233
2019-06-01,25.79
2019-07-01,23.4667
2019-08-01,22.34
2019-09-01,23.09
2019-10-01,23.4233
2019-11-01,23.8467
2019-12-01,24.12
2020-01-01,25.4467
2020-02-01,23.4833
2020-03-01,19.1
2020-04-01,22.0767
2020-05-01,23.86
2020-06-01,23.2467
2020-07-01,23.78
2020-08-01,25.4867
2020-09-01,25.89
2020-10-01,26.3133
2020-11-01,30.0167
2020-12-01,30.25
2021-01-01,28.5867
2021-02-01,30.5167
2021-03-01,32.14
2021-04-01,33.5833
2021-05-01,33.3733
2021-06-01,32.08
2021-07-01,32.32
2021-08-01,32.53
2021-09-01,29.74
2021-10-01,36.17
2021-11-01,34.66
2021-12-01,37.6
2022-01-01,34.22
2022-02-01,33.91
2022-03-01,37.45
2022-04-01,34.34
2022-05-01,31.79
2022-06-01,29.06
2022-07-01,32.33
2022-08-01,31.65
2022-09-01,26.64
2022-10-01,29.06
2022-11-01,32.69
2022-12-01,30.98
2023-01-01,30.92
2023-02-01,30.49
2023-03-01,29.94
2023-04-01,30.64
2023-05-01,30.67
2023-06-01,34.1
2023-07-01,33.32
2023-08-01,30.2
2023-09-01,30.75
2023-10-01,29.85
2023-11-01,32.3
2023-12-01,34.67
2024-01-01,35.7
2024-02-01,37.94
2024-03-01,37.07
2024-04-01,33.22
2024-05-01,33.75
2024-06-01,33.45
2024-07-01,35.1
2024-08-01,34.27
2024-09-01,34.53
2024-10-01,33.64
2024-11-01,36.55
2024-12-01,32.27
2025-01-01,32.87
2025-02-01,32.01
2025-03-01,29.43
2025-04-01,28.07
2025-05-01,31.59
2025-06-01,32.63
2025-07-01,35.54
2025-08-01,32.51
2025-09-01,35.51
2025-10-01,36.02
2025-11-01,35.36
2025-12-01,36.25
2026-01-01,37.76
2026-02-01,42.69
2026-03-01,41.05
2026-04-01,45.43
2026-05-01,45.26
2026-06-01,47.53
2026-07-01,50.4
2026-08-01,50.51
2026-09-01,46.95
2026-09-25,46.78
