Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1-2013,6009.0,,,,1820.0,30.287901481111668,,983.0,16.3587951406224,0.96,1579.0,1085.0,494.0,,,,,,1023.0,2.0,,,,,,millions,USD
Q2 2013,3046.0,,,,940.0,30.860144451739984,,521.0,17.104399212081418,0.51,848.0,594.0,254.0,9662.0,30881.0,21219.0,9375.0,614.0,1023.0,5.0,,,,,,millions,USD
Q3 2013,2985.0,,,,840.0,28.14070351758794,,455.0,15.242881072026801,0.45,920.0,602.0,318.0,9868.0,30943.0,21075.0,9051.0,591.0,1018.0,7.0,,,,,,millions,USD
Q4 2013,3032.0,,,,813.0,26.813984168865435,,426.0,14.050131926121374,0.42,,,,,,,,,,,,,,,,millions,USD
FY2013,12026.0,,,,3473.0,28.879095293530682,,1864.0,15.499750540495594,1.83,3267.0,2313.0,954.0,10504.0,31782.0,21278.0,9555.0,592.0,1019.0,14.0,0.59,,,,,millions,USD
Q1 2014,3012.0,,,,739.0,24.53519256308101,,398.0,13.213811420982735,0.4,599.0,475.0,124.0,10645.0,31680.0,21035.0,9346.0,475.0,1008.0,5.0,0.15,,,,,millions,USD
H1-2014,6256.0,,,,1736.0,27.74936061381074,,927.0,14.817774936061381,0.92,1445.0,956.0,489.0,,,,,,1006.0,11.0,0.31,,,,,millions,USD
Q2 2014,3244.0,,,,997.0,30.733662145499384,,529.0,16.307028360049323,0.53,846.0,481.0,365.0,10904.0,31975.0,21071.0,9309.0,573.0,1003.0,6.0,0.16,,,,,millions,USD
Q3 2014,3221.0,,,,976.0,30.301148711580257,,509.0,15.802545793231914,0.51,857.0,601.0,256.0,11142.0,32623.0,21481.0,9617.0,479.0,999.0,9.0,0.16,,,,,millions,USD
Q4 2014,3192.0,,,,901.0,28.226817042606516,,491.0,15.382205513784461,0.49,,,,,,,,,,,,,,,,millions,USD
FY2014,12669.0,,,,3613.0,28.518430815376117,,1927.0,15.210355987055015,1.93,3343.0,2449.0,894.0,11176.0,33053.0,21877.0,9742.0,669.0,1002.0,33.0,0.63,,,,,millions,USD
Q1 2015,3027.0,,,,843.0,27.849355797819626,,442.0,14.601916088536504,0.45,690.0,598.0,92.0,11338.0,33161.0,21823.0,9741.0,561.0,992.0,8.0,0.16,,,,,millions,USD
H1-2015,6091.0,,,,1860.0,30.53685765884091,,995.0,16.33557708093909,1.01,1582.0,1288.0,294.0,,,,,,990.0,18.0,0.34,,,,,millions,USD
Q2 2015,3064.0,,,,1017.0,33.19190600522193,,553.0,18.048302872062663,0.56,892.0,690.0,202.0,11577.0,33777.0,22200.0,10125.0,438.0,989.0,10.0,0.18,,,,,millions,USD
Q3 2015,2939.0,,,,933.0,31.74549166383124,,507.0,17.250765566519224,0.52,930.0,621.0,309.0,11660.0,34015.0,22355.0,10106.0,541.0,982.0,2.0,0.18,,,,,millions,USD
Q4 2015,2781.0,,,,791.0,28.443006112909025,,466.0,16.75656238763035,0.48,,,,,,,,,,,,,,,,millions,USD
FY2015,11811.0,,,,3584.0,30.344594022521377,,1968.0,16.662433324866647,2.0,3370.0,2562.0,808.0,11668.0,34745.0,23077.0,10535.0,628.0,984.0,12.0,0.7,,,,,millions,USD
Q1 2016,2618.0,,,,704.0,26.89075630252101,,356.0,13.59816653934301,0.37,754.0,425.0,329.0,11606.0,34610.0,23004.0,10536.0,731.0,963.0,8.0,,,,,,millions,USD
H1-2016,5322.0,,,,1544.0,29.01164975573093,,801.0,15.050732807215333,0.84,1592.0,1066.0,526.0,,,,,,958.0,15.0,,,,,,millions,USD
Q2 2016,2704.0,,,,840.0,31.06508875739645,,445.0,16.457100591715975,0.47,838.0,641.0,197.0,11625.0,34550.0,22925.0,10537.0,566.0,952.0,7.0,,,,,,millions,USD
Q3 2016,2710.0,,,,841.0,31.033210332103323,,455.0,16.789667896678967,0.48,896.0,524.0,372.0,11670.0,34681.0,23011.0,10519.0,603.0,943.0,9.0,,,,,,millions,USD
Q4 2016,3037.0,,,,1004.0,33.0589397431676,,458.0,15.080671715508725,0.49,,,,,,,,,,,,,,,,millions,USD
FY2016,11069.0,,,,3413.0,30.833860330653174,,1714.0,15.484686963592015,1.81,3041.0,2398.0,643.0,11694.0,35414.0,23720.0,11293.0,603.0,948.0,37.0,0.72,,,,,millions,USD
Q1 2017,2869.0,,,,769.0,26.803764377831996,,362.0,12.617636807249912,0.39,1043.0,441.0,602.0,11669.0,35712.0,24043.0,11294.0,930.0,929.0,38.0,,,,,,millions,USD
H1-2017,5802.0,,,,1726.0,29.748362633574633,,872.0,15.029300241296104,0.94,1566.0,955.0,611.0,,,,,,926.0,82.0,,,,,,millions,USD
Q2 2017,2933.0,,,,957.0,32.62870780770542,,510.0,17.388339584043642,0.55,523.0,514.0,9.0,11601.0,35861.0,24260.0,11825.0,620.0,924.0,44.0,,,,,,millions,USD
Q3 2017,2743.0,,,,868.0,31.64418519868757,,459.0,16.73350346336128,0.51,1295.0,507.0,788.0,10902.0,35573.0,24671.0,11807.0,591.0,906.0,19.0,,,,,,millions,USD
Q4 2017,2863.0,,,,1126.0,39.32937478169752,,4140.0,144.60356269647224,4.63,,,,,,,,,,,,,,,,millions,USD
FY2017,11408.0,,,,3720.0,32.608695652173914,,5471.0,47.95757363253857,6.01,3472.0,2040.0,1432.0,14721.0,35739.0,21018.0,11809.0,401.0,914.0,89.0,,,,,,millions,USD
Q1 2018,2876.0,,,,1044.0,36.30041724617524,,695.0,24.165507649513213,0.78,966.0,368.0,598.0,14391.0,37439.0,23048.0,13787.0,1980.0,888.0,13.0,,,,,,millions,USD
H1-2018,5978.0,,,,2327.0,38.926062228169954,,1572.0,26.296420207427236,1.8,2009.0,823.0,1186.0,,,,,,878.0,25.0,,,,,,millions,USD
Q2 2018,3102.0,,,,1283.0,41.36041263700838,,877.0,28.272082527401675,1.02,1043.0,455.0,588.0,14023.0,36924.0,22901.0,13788.0,1320.0,868.0,12.0,,,,,,millions,USD
Q3 2018,3129.0,,,,1293.0,41.32310642377757,,894.0,28.57142857142857,1.05,1397.0,417.0,980.0,13735.0,36861.0,23126.0,13772.0,663.0,854.0,13.0,,,,,,millions,USD
Q4 2018,3143.0,,,,1249.0,39.73910276805599,,843.0,26.821508113267576,1.02,,,,,,,,,,,,,,,,millions,USD
FY2018,12250.0,,,,4869.0,39.7469387755102,,3309.0,27.01224489795918,3.86,4641.0,1745.0,2896.0,12580.0,36729.0,24149.0,14757.0,858.0,861.0,51.0,,,,,,millions,USD
Q1 2019,3013.0,,,,1219.0,40.458015267175576,,834.0,27.680053103219382,1.02,1173.0,353.0,820.0,12445.0,38154.0,25709.0,15766.0,1188.0,817.0,13.0,,,,,,millions,USD
H1-2019,6074.0,,,,2524.0,41.55416529469871,,1704.0,28.054000658544613,2.1,2267.0,769.0,1498.0,,,,,,812.0,30.0,,,,,,millions,USD
Q2 2019,3061.0,,,,1305.0,42.63312642927148,,870.0,28.422084286180986,1.08,1094.0,416.0,678.0,12290.0,37924.0,25634.0,15767.0,853.0,807.0,17.0,,,,,,millions,USD
Q3 2019,2978.0,,,,1287.0,43.216924110141036,,856.0,28.744123572867696,1.08,1470.0,422.0,1048.0,11879.0,38795.0,26916.0,16737.0,1521.0,792.0,13.0,,,,,,millions,USD
Q4 2019,2885.0,,,,1154.0,40.0,,771.0,26.724436741767764,0.99,,,,,,,,,,,,,,,,millions,USD
FY2019,11937.0,,,,4965.0,41.593365167127416,,3331.0,27.90483371031247,4.18,4850.0,1657.0,3193.0,11863.0,38257.0,26394.0,16238.0,958.0,2395.0,74.0,,,,,,millions,USD
Q1 2020,2855.0,,,,1178.0,41.26094570928196,,770.0,26.970227670753065,0.33,1178.0,381.0,797.0,11888.0,38834.0,26946.0,16732.0,,773.0,24.0,0.26,,,,,millions,USD
H1-2020,5110.0,,,,2006.0,39.256360078277886,,1269.0,24.83365949119374,0.55,2184.0,801.0,1383.0,,,,,,2311.0,12.0,,,,,,millions,USD
Q2 2020,2255.0,,,,828.0,36.71840354767184,,499.0,22.12860310421286,0.22,1006.0,420.0,586.0,12163.0,38904.0,26741.0,16506.0,,2301.0,-12.0,,,,,,millions,USD
Q3 2020,2648.0,,,,1141.0,43.08912386706948,,736.0,27.794561933534744,0.32,944.0,408.0,536.0,12727.0,39443.0,26716.0,16492.0,,2300.0,20.0,,,,,,millions,USD
Q4 2020,2825.0,,,,1215.0,43.00884955752212,,760.0,26.902654867256636,0.33,,,,,,,,,,,,,,,,millions,USD
FY2020,10583.0,,,,4362.0,41.217046206179724,5745.0,2765.0,26.126807143532076,3.61,4263.0,1626.0,2637.0,13110.0,39793.0,26683.0,16705.0,3129.0,2305.0,29.0,,,,,,millions,USD
Q1 2021,2813.0,,,,1101.0,39.139708496267325,1446.0,706.0,25.097760398151443,0.31,1232.0,306.0,926.0,13160.0,39692.0,26532.0,16347.0,,2286.0,32.0,0.28,,,,,millions,USD
H1-2021,5803.0,,,,2792.0,48.11304497673617,3485.0,1879.0,32.37980354988799,0.83,2399.0,754.0,1645.0,,,,,,2281.0,59.0,,,,,,millions,USD
Q2 2021,2990.0,,,,1691.0,56.5551839464883,2039.0,1173.0,39.23076923076923,0.52,1167.0,448.0,719.0,13434.0,40015.0,26581.0,16351.0,,2275.0,27.0,,,,,,millions,USD
Q3 2021,3292.0,,,,1436.0,43.620899149453216,1803.0,968.0,29.404617253948967,0.43,1420.0,466.0,954.0,13172.0,40129.0,26957.0,16393.0,,2242.0,13.0,,,,,,millions,USD
Q4 2021,3427.0,,,,1366.0,39.859935803910126,,934.0,27.25415815582142,0.42,,,,,,,,,,,,,,,,millions,USD
FY2021,12522.0,,,,5594.0,44.67337486024597,7014.0,3781.0,30.194857051589203,1.68,5099.0,1791.0,3308.0,13451.0,40531.0,27031.0,16366.0,2239.0,2255.0,107.0,,,,,,millions,USD
Q1 2022,3413.0,,,,1282.0,37.562261939642546,1642.0,859.0,25.168473483738644,0.39,1299.0,331.0,968.0,13195.0,40452.0,27257.0,16336.0,,2193.0,36.0,,,,,,millions,USD
H1-2022,7228.0,,,,2985.0,41.29773104593249,3714.0,2037.0,28.18206972883232,0.94,2530.0,811.0,1719.0,,,,,,2178.0,49.0,,,,,,millions,USD
Q2 2022,3815.0,,,,1703.0,44.639580602883356,2072.0,1178.0,30.8781127129751,0.55,1231.0,480.0,751.0,13141.0,40366.0,27225.0,16210.0,,2163.0,13.0,,,,,,millions,USD
Q3 2022,3895.0,,,,1579.0,40.53915275994866,1957.0,1111.0,28.52374839537869,0.52,1725.0,626.0,1099.0,12883.0,42242.0,29359.0,18050.0,,2126.0,8.0,,,,,,millions,USD
FY2022,14853.0,,,,5954.0,40.08617787652326,7456.0,4114.0,27.69810812630445,1.93,5526.0,2113.0,3413.0,12469.0,41682.0,29213.0,18047.0,1958.0,2141.0,74.0,,,,,,millions,USD
Q1 2023,3706.0,,,,1447.0,39.04479222881813,1842.0,974.0,26.281705342687534,0.47,1256.0,432.0,824.0,12155.0,41256.0,29101.0,17922.0,,2058.0,13.0,,,,,,millions,USD
H1-2023,7405.0,,,,2913.0,39.33828494260635,3712.0,1958.0,26.441593517893313,0.96,2473.0,997.0,1476.0,,,,,,2042.0,30.0,,,,,,millions,USD
Q2 2023,3699.0,,,,1466.0,39.63233306299,1870.0,984.0,26.60178426601784,0.49,1217.0,565.0,652.0,12074.0,40979.0,28905.0,17908.0,,2025.0,17.0,,,,,,millions,USD
Q3 2023,3572.0,,,,1271.0,35.58230683090706,1674.0,828.0,23.180291153415453,0.42,1552.0,574.0,978.0,11756.0,41589.0,29833.0,18462.0,,1999.0,15.0,,,,,,millions,USD
Q4 2023,,,,,1315.0,,1720.0,882.0,,0.45,,,,,,,,,,,,,,,,millions,USD
FY2023,14657.0,,,,5499.0,37.51790953128198,7106.0,3668.0,25.025585044688547,1.83,5514.0,2257.0,3257.0,11985.0,42200.0,30227.0,18533.0,,2013.0,60.0,0.44,,,,,millions,USD
Q1 2024,3681.0,,,,1337.0,36.32165172507471,1747.0,880.0,23.906547133930996,0.45,1066.0,517.0,549.0,12441.0,42482.0,30041.0,18501.0,,1962.0,16.0,0.12,,,,,millions,USD
H1-2024,7382.0,,,,2785.0,37.72690327824438,3605.0,1843.0,24.966133839068004,0.94,2173.0,1066.0,1107.0,,,,,,1955.0,29.0,,,,,,millions,USD
Q2 2024,3701.0,,,,1448.0,39.12456092947852,1858.0,963.0,26.019994596055117,0.5,1107.0,549.0,558.0,12620.0,42362.0,29742.0,18508.0,,1948.0,13.0,0.12,,,,,millions,USD
Q3 2024,3619.0,,,,1354.0,37.41365017960763,1770.0,894.0,24.702956617850237,0.46,1686.0,625.0,1061.0,12936.0,43069.0,30133.0,18541.0,,1940.0,16.0,0.12,,,,,millions,USD
FY2024,14540.0,,,,5245.0,36.07290233837689,6903.0,3470.0,23.86519944979367,1.79,5247.0,2529.0,2718.0,12507.0,42764.0,30257.0,18503.0,,1943.0,40.0,0.48,,,,,millions,USD
Q1 2025,3423.0,,,,1041.0,30.411919368974583,1466.0,646.0,18.872334209757522,0.34,1255.0,719.0,536.0,12175.0,43199.0,31024.0,19126.0,,1892.0,14.0,0.13,,,,,millions,USD
H1-2025,6997.0,,,,2324.0,33.214234672002284,3176.0,1475.0,21.080463055595256,0.79,1890.0,1495.0,395.0,,,,,,1881.0,29.0,,,,,,millions,USD
Q2 2025,3574.0,,,,1283.0,35.898153329602685,1710.0,829.0,23.195299384443203,0.44,635.0,776.0,-141.0,12377.0,42929.0,30552.0,19166.0,,1869.0,15.0,0.13,,,,,millions,USD
Q3 2025,3587.0,,,,1087.0,30.303875104544186,1511.0,694.0,19.347644270978535,0.37,1337.0,730.0,607.0,12758.0,43279.0,30521.0,19162.0,,1867.0,14.0,0.13,,,,,millions,USD
FY2025,14092.0,,,,4521.0,32.08203235878513,6201.0,2889.0,20.500993471473176,1.54,4613.0,2902.0,1711.0,13160.0,43682.0,30522.0,18873.0,,1873.0,54.0,0.52,,,,,millions,USD
Q1 2026,3482.0,,,,1253.0,35.98506605399196,1668.0,807.0,23.176335439402642,0.43,1272.0,543.0,729.0,13581.0,44232.0,30651.0,18868.0,,1862.0,13.0,0.14,,,,,millions,USD
H1-2026,7417.0,,,,2759.0,37.19832816502629,3585.0,1809.0,24.389915059997303,0.97,2599.0,1119.0,1480.0,,,,,,1860.0,40.0,,,,,,millions,USD
Q2 2026,3935.0,,,,1506.0,38.27191867852605,1917.0,1002.0,25.46378653113088,0.54,1327.0,576.0,751.0,14088.0,44726.0,30638.0,18864.0,,1859.0,27.0,0.14,,,,,millions,USD
