Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2017,43273.0,,,,20622.0,47.7,21560.0,21876.0,50.6,7.21,5208.0,5368.0,-160.0,141974.0,222647.0,77176.0,36409.0,45697.0,3034.0,,,,,,,millions,HKD
FY2018,21055.0,,,,8752.0,41.6,9395.0,6623.0,31.5,2.17,-8091.0,2504.0,-10595.0,135424.0,227349.0,88589.0,43086.0,17448.0,3047.13,,,,,,,millions,HKD
FY2019,16874.0,,,,7869.0,46.6,8581.0,3386.0,20.1,1.11,9320.0,837.0,8483.0,142874.0,242218.0,95875.0,46336.0,27292.0,3049.23,,,,,,,millions,HKD
FY2020,20997.0,,,,11104.0,52.9,11828.0,3864.0,18.4,1.27,10268.0,1287.0,8981.0,158854.0,254095.0,90619.0,42174.0,16668.0,3051.33,,,,,,,millions,HKD
FY2021,22378.0,,,,8536.0,38.1,9290.0,6019.0,26.9,1.97,2554.0,1000.0,1554.0,162020.0,253700.0,87323.0,36745.0,23559.0,3056.03,,,,,,,millions,HKD
H1 FY2022,,,,,,,,,,,,,,,,,,,,,,,,,,millions,HKD
FY2022,18064.0,,,,6603.0,36.6,7320.0,-1705.0,-9.4,-0.56,6183.0,1015.0,5168.0,151585.0,221745.0,66038.0,19964.0,14648.0,3056.03,,,,,,,millions,HKD
H1 FY2023,8130.0,,,,3139.0,38.6,3495.0,696.0,8.6,0.23,453.0,298.0,155.0,,,,,8858.0,,,,,,,,millions,HKD
FY2023,18950.0,,,,6896.0,36.4,7602.0,945.0,5.0,0.31,2379.0,774.0,1605.0,142989.0,204877.0,56674.0,19432.0,11593.0,3056.03,,,,,,,millions,HKD
H1 FY2024,7032.0,,,,3085.0,43.9,3437.0,-2637.0,-37.5,-0.86,533.0,241.0,292.0,134689.0,190012.0,50147.0,19304.0,10630.0,3056.03,,,,,,,millions,HKD
FY2024,12115.0,,,,5644.0,46.6,6352.0,-3224.0,-26.6,-1.05,3830.0,808.0,3022.0,136832.0,190039.0,47569.0,16854.0,9718.0,3056.03,,,,,,,millions,HKD
H1 FY2025,5669.0,,,,2657.0,46.9,3007.0,535.0,9.4,0.18,1992.0,235.0,1757.0,143304.0,198606.0,49565.0,19611.0,13081.0,3056.03,,,,,,,millions,HKD
FY2025,10997.0,,,,5068.0,46.1,5773.0,50.0,0.5,0.02,4018.0,360.0,3658.0,146707.0,198509.0,46091.0,17906.0,19868.0,3056.03,,,,,,,millions,HKD
H1 FY2026,5344.0,,,,2354.0,44.0,2718.0,48.0,0.9,0.02,1990.0,148.0,1842.0,146650.0,194561.0,42098.0,17154.0,23400.0,3056.03,,,,,,,millions,HKD
