Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,,,,,49.091,,,,,,,,millions,USD
FY2007,2136.85,,,,386.574,18.0908346397735,439.23900000000003,228.02,10.670847275194797,2.12,278.523,37.62,240.90300000000002,1240.707,,,,170.139,107.58,15.53,,,,,,millions,USD
H1-2008,1259.968,,,,230.344,18.281734139279727,260.42,132.199,10.492250596840554,1.23,141.802,19.911,121.89099999999999,,,,,,107.613,14.293,,,,,,millions,USD
Q2 2008,648.771,,,,114.111,17.58879481357829,,65.842,10.148727362967827,0.61,,,,,,,,141.608,107.476,,,,,,,millions,USD
Q3 2008,647.423,,,,120.065,18.545062501641123,,70.924,10.954816248418732,0.66,62.786,11.120999999999999,51.665000000000006,,,,,166.498,107.577,,,,,,,millions,USD
FY2008,2531.135,,,,432.654,17.09328028730194,495.915,246.952,9.756571656588841,1.53,247.265,44.215,203.04999999999998,1287.772,3055.542,1767.77,1111.681,86.98,161.164,20.186,,,,,,millions,USD
Q1 2009,552.866,,,,106.202,19.209356335893325,122.84299999999999,59.055,10.681611819138816,0.55,110.39,6.106,104.284,,,,,135.752,107.321,2.715,,,,,,millions,USD
H1-2009,1077.795,,,,199.382,18.499065221122756,231.059,110.868,10.286557276662073,1.03,184.248,15.187,169.06099999999998,,,,,,107.638,6.273,,,,,,millions,USD
Q2 2009,524.929,,,,93.18,17.750972036218236,,51.813,9.870477721749038,0.48,73.85799999999999,9.081,64.77699999999999,1424.031,3112.922,1688.891,1058.996,137.402,107.955,3.558,,,,,,millions,USD
Q3 2009,497.06,,,,77.475,15.586649499054438,,43.018,8.654488391743453,0.4,71.69900000000001,6.282000000000002,65.41700000000002,1484.137,3169.015,1684.878,1059.713,200.963,107.748,3.534,,,,,,millions,USD
Q4 2009,523.5,,,,89.193,17.0378223495702,,51.884,9.91098376313276,,,,,,,,,,,,,,,,,millions,USD
FY2009,2098.355,,,,366.05,17.44461733119515,431.55,205.77,9.80625299341627,1.27,364.671,33.062,331.609,1567.024,3246.032,1679.008,1127.482,246.356,161.775,13.502,,,,,,millions,USD
Q1 2010,556.662,,,,102.446,18.403627335798024,119.233,57.945,10.4093687012945,0.36,91.863,5.811,86.05199999999999,1525.88,3225.017,1699.137,1026.669,255.632,161.355,3.601,,,,,,millions,USD
H1-2010,1148.603,,,,218.041,18.983147353785423,251.701,125.336,10.912038363124594,0.78,180.382,12.688,167.69400000000002,,,,,,160.679,7.996,,,,,,millions,USD
Q2 2010,591.941,,,,115.595,19.528128647956468,,67.391,11.384749493615073,0.42,88.519,6.877000000000001,81.64200000000001,1553.376,3267.048,1713.672,1014.087,230.793,160.003,4.395,,,,,,millions,USD
Q3 2010,644.374,,,,128.593,19.956267633393026,,77.357,12.00498468280843,0.48,114.29199999999997,9.758000000000001,104.53399999999998,1668.104,3579.305,1911.201,1107.022,135.017,160.723,4.351,,,,,,millions,USD
Q4 2010,677.975,,,,135.524,19.989527637449758,,81.239,11.982595228437628,0.5,,,,,,,,,,,,,,,,millions,USD
FY2010,2470.952,,,,482.158,19.513045983896085,555.054,283.932,11.490793831689162,1.18,423.013,39.183,383.83,1775.204,3818.915,2043.711,1265.664,163.208,241.326,16.596,,,,,,millions,USD
Q1 2011,717.783,,,,152.02,21.1791028764961,171.87400000000002,90.435,12.599211739481152,0.37,103.64,10.371,93.269,1882.219,3893.298,2011.079,1083.348,155.009,162.186,4.332,,,,,,millions,USD
H1-2011,1476.617,,,,308.975,20.9245186801994,350.235,184.579,12.500126979440168,0.76,218.795,20.559,198.236,,,,,,243.3,14.275,,,,,,millions,USD
Q2 2011,758.834,,,,156.955,20.68370684497532,,94.144,12.406402454291717,0.39,115.15499999999999,10.188,104.96699999999998,1985.643,4154.774,2169.131,1210.997,196.593,243.322,9.943,,,,,,millions,USD
Q3 2011,750.546,,,,159.586,21.26265412113315,,97.978,13.054229853999619,0.4,137.044,11.850999999999996,125.19300000000001,2047.86,4116.301,2068.441,1111.175,218.274,243.771,4.081,,,,,,millions,USD
Q4 2011,762.751,,,,167.38,21.944251793835733,,101.907,13.360454460236696,0.42,,,,,,,,,,,,,,,,millions,USD
FY2011,2989.914,,,,635.941,21.269541531963796,722.4730000000001,384.464,12.858697608024844,1.58,508.565,50.816,457.749,2052.805,4319.49,2266.685,1404.432,170.392,243.161,22.147,,,,,,millions,USD
Q1 2012,827.152,,,,182.776,22.09702690678376,207.76500000000001,110.15,13.316778536472135,0.45,140.885,8.398,132.487,2189.433,4608.592,2419.159,1360.341,219.304,243.307,4.058,,,,,,millions,USD
