Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2020,3223.9,,,,126.9,3.9,265.8,28.0,0.9,0.0469,82.5,29.2,53.3,33.7,2972.5,2938.8,1313.9,444.3,598.4,,,,,,,millions,AUD
FY2021,4557.4,,,,117.4,2.6,312.2,19.5,0.4,0.0312,124.6,36.3,88.3,390.5,2681.4,2290.9,743.2,180.2,625.7,3.1,,,,,,millions,AUD
FY2022,5167.5,,,,255.2,4.9,414.3,191.2,3.7,0.2237,289.9,38.4,251.5,520.9,2859.0,2338.1,744.9,280.0,854.6,7.6,,,,,,millions,AUD
FY2023,5676.4,,,,319.5,5.6,465.2,189.8,3.3,0.2219,305.9,50.9,255.0,570.2,2933.6,2363.4,745.8,338.7,855.3,4.4,,,,,,millions,AUD
H1 FY2024,3082.5,,,,169.7,5.5,245.8,101.4,3.3,0.1185,162.0,29.0,133.0,,,,,363.6,855.4,,,,,,,millions,AUD
FY2024,6105.5,,,,360.7,5.9,499.3,220.2,3.6,0.2574,356.2,69.0,287.2,630.9,2941.8,2310.9,743.7,392.8,855.4,5.2,,,,,,millions,AUD
H1 FY2025,3037.2,,,,214.5,7.1,277.5,134.5,4.4,0.1587,183.4,41.6,141.8,587.1,3067.1,2480.0,744.2,324.4,847.6,7.6,,,,,,millions,AUD
FY2025,6141.1,,,,435.7,7.1,557.0,272.2,4.4,0.3242,378.9,110.1,268.8,561.1,2902.4,2341.3,744.9,236.3,839.7,5.9,,,,,,millions,AUD
H1 FY2026,2893.6,,,,211.0,7.3,273.3,127.6,4.4,0.1581,178.0,61.0,117.0,540.2,3252.2,2712.0,1044.6,480.8,807.3,16.6,,,,,,millions,AUD
