Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2016,,,,,,,,,,,,,,10196.0,,,,,,,,,,,,millions,USD
Q3 2017,,,,,,,,,,,,,,12517.0,,,,,,,,,,,,millions,USD
Q4 2017,3790.0,2915.0,,,,,,1192.0,31.45118733509235,1.58,3674.0,499.0,3175.0,,,,,,749.4,,,,,,,millions,USD
FY2017,,,,,,,,,,,,,,79593.0,,,,,,,,,,,,millions,USD
Q1 2018,3794.0,2752.0,,,,,,-107.0,-2.8202424881391672,,-1975.0,355.0,-2330.0,80226.0,,,,,,,,,,,,millions,USD
H1-2018,9525.0,6439.0,,,,,,611.0,6.414698162729658,0.78,-1590.0,668.0,-2258.0,,,,,,749.4,37.0,,,,,,millions,USD
Q2 2018,5731.0,3687.0,,,,,,698.0,12.179375327168033,0.92,385.0,313.0,72.0,77703.0,116129.0,,13451.0,2696.0,749.4,22.0,,,,,,millions,USD
Q3 2018,1947.0,1485.0,,,,,,-5121.0,-263.020030816641,-6.83,-1190.0,352.0,-1542.0,71999.0,109648.0,,14586.0,1657.0,749.4,16.0,,,,,,millions,USD
Q4 2018,2815.0,2024.0,,,,,,-531.0,-18.863232682060392,,,,,,,,,,,,,,,,,millions,USD
FY2018,14287.0,9948.0,,,,,,-5065.0,-35.45180933715966,-6.76,483.0,1501.0,-1018.0,75153.0,108683.0,,7938.0,2270.0,749.4,,,,,,,millions,USD
Q1 2019,3396.0,2211.0,,,,,,176.0,5.1825677267373385,0.22,-1541.0,663.0,-2204.0,75074.0,110102.0,,9498.0,1759.0,749.4,,,,,,,millions,USD
H1-2019,8952.0,5258.0,,,,,,-444.0,-4.959785522788204,-0.59,-1088.0,834.0,-1922.0,,,,,,749.7,48.0,,,,,,millions,USD
Q2 2019,5556.0,3047.0,,,,,,-608.0,-10.943124550035996,-0.81,453.0,171.0,282.0,26067.0,43922.0,,2175.0,2077.0,748.815,32.0,0.13,,,,,millions,USD
Q3 2019,1911.0,1349.0,,,,,,-505.0,-26.425954997383567,-0.66,-1215.0,181.0,-1396.0,25261.0,43235.0,,3720.0,1980.0,749.5,19.0,0.13,,,,,millions,USD
Q4 2019,2983.0,1968.0,,,,,,-21.0,-0.7039892725444183,,,,,,,,,,,,,,,,,millions,USD
FY2019,13846.0,8575.0,,,,,,-959.0,-6.9261880687563195,-1.28,1070.0,1163.0,-93.0,24555.0,42397.0,,122.0,1764.0,748.577,,0.26,,,,,millions,USD
Q1 2020,3956.0,2269.0,,,,,,282.0,7.128412537917088,0.36,-1930.0,128.0,-2058.0,24079.0,42978.0,,2610.0,1963.0,752.5,,0.13,,,,,millions,USD
