Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1 FY2016,4189.4,,,,79.3,1.9,129.2,23.1,0.6,0.093,44.1,40.5,3.6,1860.6,5305.8,3445.2,1415.6,410.2,248.4,5.2,,,,,,millions,AUD
FY2016,7790.1,,,,128.9,1.7,219.0,23.5,0.3,0.095,192.0,69.5,122.5,1879.9,5020.8,3140.9,1239.4,373.1,247.4,1.2,,,,,,millions,AUD
H1 FY2017,2722.1,,,,36.4,1.3,76.7,-2.4,-0.1,-0.01,-84.8,16.8,-101.6,1878.7,4541.6,2662.9,1260.5,244.7,,3.0,,,,,,millions,AUD
FY2017,5220.6,,,,129.6,2.5,210.4,33.5,0.6,0.135,78.9,44.7,34.2,1868.3,4259.0,2390.7,1102.6,226.2,250.0,7.5,,,,,,millions,AUD
H1 FY2018,2409.4,,,,109.3,4.5,145.9,1.4,0.1,0.005,44.3,20.1,24.2,2185.2,4545.9,2360.7,1068.0,219.8,,4.9,,,,,,millions,AUD
FY2018,4835.8,,,,263.8,5.5,331.8,62.2,1.3,0.233,259.7,41.7,218.0,2212.8,4475.8,2263.0,999.1,261.6,269.3,8.2,,,,,,millions,AUD
H1 FY2019,2645.7,,,,133.9,5.1,165.7,82.4,3.1,0.238,21.0,17.8,3.2,5111.4,7010.2,1898.8,648.0,2680.3,347.7,6.9,,,,,,millions,AUD
FY2019,6924.3,,,,280.6,4.1,373.8,151.9,2.2,0.364,236.3,37.2,199.1,6018.5,11046.3,5027.8,2138.3,457.3,419.6,18.0,,,,,,millions,AUD
H1 FY2020,6901.0,,,,231.0,3.3,419.0,115.0,1.7,0.221,227.0,23.0,204.0,6155.0,11469.0,5314.0,2523.0,396.0,525.1,20.0,,,,,,millions,AUD
FY2020,13068.0,,,,389.0,3.0,760.0,171.0,1.3,0.328,829.0,64.0,765.0,5940.0,11154.0,5214.0,2288.0,467.0,522.9,34.0,,,,,,millions,AUD
H1 FY2021,4876.4,,,,88.9,1.8,242.9,22.3,0.5,0.043,253.4,31.3,222.1,5486.6,9910.9,4424.3,2057.0,477.6,,13.7,,,,,,millions,AUD
FY2021,9526.0,,,,224.0,2.4,506.0,86.0,0.9,0.165,533.0,80.0,453.0,5601.0,10150.0,4549.0,2059.0,522.0,527.6,24.0,,,,,,millions,AUD
H1 FY2022,4662.0,,,,153.0,3.3,289.0,79.0,1.7,0.151,89.0,24.0,65.0,5640.0,10104.0,4464.0,2211.0,562.0,523.2,11.0,,,,,,millions,AUD
FY2022,9705.0,,,,354.0,3.6,616.0,172.0,1.8,0.328,316.0,53.0,263.0,5683.0,10396.0,4713.0,2169.0,507.0,527.6,20.0,,,,,,millions,AUD
H1 FY2023,5391.0,,,,-26.0,-0.5,106.0,-99.0,-1.8,-0.188,100.0,28.0,72.0,,,,,,526.6,14.0,,,,,,millions,AUD
FY2023,11333.0,,,,256.0,2.3,510.0,37.0,0.3,0.07,260.0,82.0,178.0,5601.0,10518.0,4917.0,2248.0,425.0,528.6,25.0,,,,,,millions,AUD
H1 FY2024,6081.0,,,,244.0,4.0,377.0,106.0,1.7,0.201,396.0,42.0,354.0,5441.0,10332.0,4891.0,2120.0,500.0,530.0,17.0,,,,,,millions,AUD
FY2024,11808.0,,,,608.0,5.1,878.0,303.0,2.6,0.575,682.0,95.0,587.0,5497.0,10464.0,4967.0,2073.0,548.0,532.5,31.0,,,,,,millions,AUD
H1 FY2025,5610.0,,,,333.0,5.9,468.0,183.0,3.3,0.347,287.0,26.0,261.0,5815.0,10868.0,5053.0,2049.0,550.0,532.0,18.0,,,,,,millions,AUD
FY2025,11239.0,,,,737.0,6.6,1013.0,409.0,3.6,0.776,741.0,76.0,665.0,5680.0,11019.0,5339.0,2453.0,952.0,530.5,34.0,,,,,,millions,AUD
H1 FY2026,5527.0,,,,252.0,4.6,392.0,119.0,2.2,0.232,152.0,28.0,124.0,5343.0,10851.0,5508.0,2528.0,835.0,515.2,17.0,,,,,,millions,AUD
FY2026,10714.0,,,,525.0,4.9,800.0,238.0,2.2,0.471,401.0,63.0,338.0,4875.0,10683.0,5808.0,2845.0,1099.0,508.5,23.0,,,,,,millions,AUD
