Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2007,,,,,,,,,,,,,,5655.3,,,,269.6,314.91444,,,,,,,millions,USD
FY2008,,,,,,,,-2633.6,,-8.34,1876.5,6.6,1869.9,2864.8,,,,1387.3,316.660275,,0.45,,,,,millions,USD
Q2 2009,,,,,,,,-143.8,,-0.45,,,,,,,,2002.3,,,0.0375,,,,,millions,USD
Q4 2009,1132.2,,188.3,16.631337219572515,,,,192.0,16.95813460519343,0.6,220.0,2.5,217.5,,,,,1936.2,,,0.0375,,,,,millions,USD
FY2009,3657.6,,,,,,,-549.8,-15.031714785651792,-1.73,1141.2,6.2,1135.0,2400.6,6756.8,4356.2,,1957.3,317.480886,,0.15,,,,,millions,USD
Q1 2010,913.5,,159.2,17.427476737821564,,,,11.4,1.2479474548440066,0.04,,,,,,,,1639.6,,,0.0375,,,,,millions,USD
H1-2010,,,,,,,,203.4,,0.64,427.8,7.7,420.1,,,,,,,,0.075,,,,,millions,USD
Q2 2010,1406.1,,206.8,14.707346561410997,,,,50.5,3.5914942038261866,0.16,,,,2636.8,6211.4,3574.6,,1392.5,319.1,,0.0375,,,,,millions,USD
Q3 2010,948.4,,127.8,13.475326866301138,,,,-8.9,-0.9384226064951497,-0.03,159.3,7.8999999999999995,151.4,,,,,,,,0.0375,,,,,millions,USD
Q4 2010,788.2,,110.2,13.981223039837603,,,,-20.4,-2.588175589951789,-0.06,49.5,3.7,45.8,2590.6,5726.7,3136.1,,1221.1,319.1,,0.0375,,,,,millions,USD
FY2010,4400.2,,,,,,,245.1,5.570201354483887,0.77,709.4,19.2,690.1999999999999,2622.9,5938.6,3315.7,,1309.3,318.823234,,0.15,,,,,millions,USD
Q1 2011,751.1,,104.8,13.952869125282918,,,,27.8,3.7012381839968045,0.09,,,,2610.4,5621.3,3010.9,,1081.1,319.9,,0.0375,,,,,millions,USD
H1-2011,1539.3,,,,,,,7.4,0.48073799779120385,0.02,-21.1,8.2,-29.3,,,,,,319.5,,0.075,,,,,millions,USD
Q2 2011,999.2,,151.3,15.142113690952764,,,,28.7,2.872297838270616,0.09,,,,2593.6,5504.8,2911.2,,841.0,319.0,,0.0375,,,,,millions,USD
Q3 2011,1098.3,,160.0,14.567968678867341,,,,35.7,3.2504780114722758,0.11,-54.199999999999996,4.600000000000001,-58.8,,,,,,,,0.0375,,,,,millions,USD
Q4 2011,906.6,,,,,,,27.7,3.055371718508714,0.09,-1.7,2.4,-4.1,2652.3,5363.4,2711.1,,738.1,316.737691,,0.0375,,,,,millions,USD
FY2011,3636.8,,,,,,,71.8,1.9742630884293881,0.23,18.9,16.3,2.599999999999998,2623.5,5358.4,2734.9,,770.5,318.5,,0.15,,,,,millions,USD
Q1 2012,961.2,,,,,,,40.6,4.223886808156471,0.13,,,,2703.0,5484.9,2781.9,,679.8,320.1,,0.0375,,,,,millions,USD
H1-2012,1867.8,,,,,,,68.3,3.6567084270264485,0.22,-79.4,5.5,-84.9,,,,,,318.3,,0.075,,,,,millions,USD
Q2 2012,1150.0,,,,,,,787.8,68.50434782608696,2.47,,,,3491.6,6657.0,3165.4,,904.9,360.0,,0.0375,,,,,millions,USD
Q3 2012,1336.2,,,,,,,100.1,7.491393503966472,0.31,-94.6,18.3,-112.89999999999999,,,,,,,,0.0375,,,,,millions,USD
Q4 2012,1275.1,,,,,,,66.3,5.199592188847934,0.21,-656.5,14.0,-670.5,3613.1,7347.3,3734.2,,566.9,364.1,,0.0375,,,,,millions,USD
FY2012,4354.0,,,,,,,956.3,21.96371152962793,3.01,-292.2,33.6,-325.8,3594.7,7248.2,3653.5,,1086.8,359.0,,0.15,,,,,millions,USD
Q1 2013,1431.6,,,,,,,111.0,7.753562447611065,0.35,,,,3743.7,8232.5,4488.8,,1150.5,365.4,,0.0,,,,,millions,USD
H1-2013,2706.5,,,,,,,177.3,6.550895991132459,0.55,-840.3,25.3,-865.5999999999999,,,,,,364.7,,0.1875,,,,,millions,USD
