Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2007,,,,,,,,,,,,,,1653.34,,,,0.897,,,,,,,,millions,USD
FY2008,,,,,,,,82.025,,1.28,216.958,,,1501.356,,,,7.407,55.272,7.663,2.8,,,,,millions,USD
H1-2009,,,,,,,,28.992,,0.42,105.703,,,,,,,,59.025,4.555,1.15,,,,,millions,USD
Q2 2009,,,,,,,,20.487,,0.3,,,,1741.198,,,,157.665,61.499,,0.45,,,,,millions,USD
Q3 2009,,,,,,,,6.192,,0.06,79.69200000000001,,,1714.671,,,,81.683,66.602,,0.45,,,,,millions,USD
FY2009,602.648,,,,,,,-50.8,-8.429464629435424,-0.8,217.688,,,1609.013,4607.999,2901.061,,64.156,62.359,9.053,2.05,,,,,millions,USD
Q1 2010,147.218,,,,,,,2.285,1.5521199853278813,0.03,41.752,,,1600.891,,,,28.553,66.648,3.13,0.45,,,,,millions,USD
H1-2010,300.743,,,,,,,8.029,2.669721323522077,0.06,99.975,,,,,,,,67.521,5.767,0.9,,,,,millions,USD
Q2 2010,149.049,,,,,,,2.134,1.43174392313937,0.03,58.22299999999999,,,1661.578,4594.98,2835.477,,128.155,68.386,,0.45,,,,,millions,USD
Q3 2010,152.037,,,,,,,3.832,2.5204391036392453,0.02,78.48600000000002,,,1664.966,4606.735,2843.844,,91.071,69.441,,0.45,,,,,millions,USD
Q4 2010,153.146,,,,,,,17.147,11.196505295600277,0.24,,,,,,,,,,,,,,,,millions,USD
FY2010,568.072,,,,,,,31.142,5.482051570927629,0.33,224.036,,,1757.373,4699.737,2844.439,,170.575,68.608,11.306,1.8,,,,,millions,USD
Q1 2011,150.466,,,,,,,7.286,4.842289952547419,0.1,54.407,,,1739.021,4583.293,2746.347,,98.771,72.783,2.777,0.49,,,,,millions,USD
H1-2011,319.004,,,,,,,-9.311,-2.9187721784052862,-0.13,114.754,,,,,,,,72.126,6.003,0.98,,,,,millions,USD
Q2 2011,153.992,,,,,,,-16.597,-10.777832614681284,-0.23,60.34700000000001,,,1758.388,4559.059,2702.746,2434.1,63.148,72.343,,0.49,,,,,millions,USD
Q3 2011,157.728,,,,,,,14.351,9.098574761614932,0.16,86.04299999999999,,,1777.849,4594.574,2718.8,2433.1,56.099,74.274,,0.49,,,,,millions,USD
Q4 2011,158.888,,,,,,,46.85,29.486178943658427,0.63,,,,,,,,,,,,,,,,millions,USD
FY2011,599.401,,,,,,,59.961,10.003486814336313,0.67,244.834,,,1827.768,4622.075,2696.382,2432.1,55.159,73.462,12.039,1.96,,,,,millions,USD
Q1 2012,164.046,,,,,,,93.104,56.754812674493735,1.1,75.779,,,2311.531,5004.015,2692.484,2431.1,49.702,82.855,3.005,0.56,,,,,millions,USD
H1-2012,346.617,,,,,,,115.951,33.45219651661632,1.34,140.866,,,,,,,,83.333,6.478,1.12,,,,,millions,USD
Q2 2012,170.807,,,,,,,22.847,13.37591550697571,0.26,65.08700000000002,,,2464.908,5112.574,2647.666,2396.4,52.126,83.846,,0.56,,,,,millions,USD
Q3 2012,179.667,,,,,,,31.803,17.701080331947434,0.36,109.12899999999999,,,2533.108,5217.96,2684.852,2393.7,5.59,86.293,,0.56,,,,,millions,USD
Q4 2012,183.798,,,,,,,142.166,77.34904623554118,1.63,,,,,,,,,,,,,,,,millions,USD
FY2012,698.318,,,,,,,293.9,42.08684295693366,3.35,324.267,,,2626.708,5385.172,2758.464,2510.5,26.669,85.556,13.086,2.24,,,,,millions,USD
Q1 2013,189.811,,,,,,,64.433,33.94587247314434,0.72,84.87,,,2650.023,5382.856,2732.833,2483.6,59.642,87.276,3.4,0.63,,,,,millions,USD
H1-2013,384.794,,,,,,,139.37,36.21937972005801,1.54,181.029,,,,,,,,88.283,7.3,1.26,,,,,millions,USD
Q2 2013,194.983,,,,,,,74.937,38.43258130195966,0.82,96.15899999999999,,,2705.13,5486.282,2781.152,2523.8,6.506,88.472,3.9,0.63,,,,,millions,USD
Q3 2013,199.74,,,,,,,71.802,35.94773205166717,0.8,128.575,,,2677.99,5691.211,2966.129,2665.0,4.707,88.716,3.9,0.63,,,,,millions,USD
Q4 2013,204.317,,,,,,,129.996,63.62466167768712,1.47,,,,,,,,,,,,,,,,millions,USD
FY2013,788.851,,,,,,,346.291,43.89815060131762,3.82,404.291,,,2760.181,5632.141,2824.78,2530.8,17.794,88.494,14.063,2.52,,,,,millions,USD
Q1 2014,205.929,,,,,,,41.073,19.945223839284413,0.45,94.019,,,2739.105,5679.849,2885.246,2589.9,153.918,88.824,3.8,0.66,,,,,millions,USD
H1-2014,414.421,,,,,,,77.357,18.66628380318565,0.85,193.998,,,,,,,,88.899,8.0,1.32,,,,,millions,USD
Q2 2014,208.492,,,,,,,36.284,17.40306582506763,0.4,99.97899999999998,,,2714.869,5790.088,3013.492,2700.2,16.069,88.972,4.2,0.66,,,,,millions,USD
Q3 2014,213.098,,,,,,,39.333,18.457704905724125,0.43,133.00799999999998,,,2751.545,5911.976,3100.068,2743.9,66.127,89.353,4.2,0.66,,,,,millions,USD
Q4 2014,216.459,,,,,,,178.498,82.46272966243029,1.99,,,,,,,,,,,,,,,,millions,USD
FY2014,790.263,,,,,,,301.314,38.128319306357504,3.29,418.528,,,2888.409,6043.981,3087.438,2743.5,153.918,88.468,15.552,2.64,,,,,millions,USD
Q1 2015,201.608,,,,,,,121.065,60.04970040871393,1.29,76.536,,,2939.909,6077.059,3067.248,2743.1,174.353,90.464,3.919,0.7,,,,,millions,USD
H1-2015,408.04,,,,,,,158.266,38.78688363885893,1.69,194.622,,,,,,,,90.496,8.432,1.4,,,,,millions,USD
Q2 2015,206.432,,,,,,,37.201,18.020946364904667,0.4,118.08600000000001,,,2919.085,6000.768,3011.892,2674.7,16.508,90.252,,0.7,,,,,millions,USD
Q3 2015,212.593,,,,,,,38.194,17.965784386127485,0.41,123.031,,,2896.236,6033.888,3065.336,2715.2,10.375,89.53,,0.7,,,,,millions,USD
Q4 2015,214.985,,,,,,,60.593,28.184757076075073,0.67,,,,,,,,,,,,,,,,millions,USD
FY2015,835.618,,,,,,,258.262,30.906706174352394,2.77,423.238,,,2892.896,6037.612,3065.352,2724.7,10.617,89.49,17.674,2.8,,,,,millions,USD
Q1 2016,217.595,,,,,,,42.94,19.733909326960635,0.46,96.51,,,2864.155,6040.455,3087.75,2765.8,6.935,90.509,4.759,0.75,,,,,millions,USD
H1-2016,439.073,,,,,,,492.725,112.21938037638388,5.4,222.066,,,,,,,,89.78,10.367,1.5,,,,,millions,USD
Q2 2016,221.478,,,,,,,449.785,203.08337622698417,4.94,125.556,,,3272.39,6199.474,2854.604,2480.8,341.726,89.862,,0.75,,,,,millions,USD
Q3 2016,220.235,,,,,,,303.421,137.77147138284104,3.23,135.44500000000002,,,3121.028,6088.279,2895.029,2480.6,313.742,90.012,,5.0,,,,,millions,USD
Q4 2016,217.139,,,,,,,40.893,18.83263715868637,0.45,,,,,,,,,,,,,,,,millions,USD
