Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2007,,,,,,,,,,,,,,1097.458,,,,38.234,,,,,,,,millions,USD
FY2008,977.554,,,,,,,166.124,16.99384381834661,1.18,341.753,14.115,327.638,1241.741,,,,78.557,136.884,7.314,0.285,,,,,millions,USD
H1-2009,509.949,,,,,,,88.68,17.389974291546803,0.63,184.987,6.262,178.725,,,,,,137.261,3.511,0.15,,,,,millions,USD
Q2 2009,246.369,,,,,,,40.668,16.506946896728078,0.29,,,,,,,,189.994,137.304,1.695,0.075,,,,,millions,USD
Q3 2009,243.766,,,,,,,40.961,16.80340982745748,0.29,4.271000000000015,2.4720000000000004,1.7990000000000146,,,,,186.247,137.671,1.732,0.075,,,,,millions,USD
FY2009,967.877,,,,,,,153.294,15.838169519474068,1.08,221.585,11.31,210.275,1369.874,2224.226,,267.333,197.113,142.076,7.358,0.3025,,,,,millions,USD
Q1 2010,252.273,,,,,,,44.128,17.492161269735565,0.31,73.791,2.054,71.737,,,,,228.805,137.791,1.955,0.0775,,,,,millions,USD
H1-2010,495.938,,,,,,,85.313,17.20235190689159,0.6,166.731,4.964,161.767,,,,,,138.937,3.735,0.155,,,,,millions,USD
Q2 2010,243.665,,,,,,,41.185,16.902304393326904,0.29,92.94,2.91,90.03,1439.094,2336.812,,255.766,293.011,142.224,1.78,0.0775,,,,,millions,USD
Q3 2010,247.616,,,,,,,44.293,17.88777784957353,0.31,59.47400000000002,2.284,57.19000000000002,1481.362,2387.811,,251.756,257.151,142.643,1.495,0.0775,,,,,millions,USD
Q4 2010,229.938,,,,,,,32.146,13.980290339134898,0.23,,,,,,,,,,,,,,,,millions,USD
FY2010,973.492,,,,,,,161.752,16.6156475862154,1.14,296.052,10.454,285.598,1506.344,2400.814,,253.391,272.984,142.795,6.845,0.3125,,,,,millions,USD
Q1 2011,262.228,,,,,,,46.293,17.653721189194137,0.32,51.604,2.917,48.687,1544.412,2443.996,,251.279,265.682,142.548,2.773,0.08,,,,,millions,USD
H1-2011,509.044,,,,,,,83.328,16.369508333267852,0.58,123.598,6.513,117.085,,,,,,140.95,5.482,0.16,,,,,millions,USD
Q2 2011,246.816,,,,,,,37.035,15.005105017502915,0.26,71.994,3.596,68.398,1572.931,2524.872,,253.315,278.866,142.924,2.709,0.08,,,,,millions,USD
Q3 2011,260.401,,,,,,,44.173,16.963452521303683,0.31,77.62500000000001,2.994,74.63100000000001,1616.561,2561.303,,252.487,334.497,143.382,2.856,0.08,,,,,millions,USD
Q4 2011,244.097,,,,,,,36.494,14.950613895295723,0.25,,,,,,,,,,,,,,,,millions,USD
FY2011,1013.542,,,,,,,163.995,16.18038522330599,1.15,237.531,13.608,223.923,1643.963,2607.011,,252.487,286.305,143.352,11.194,0.325,,,,,millions,USD
Q1 2012,302.486,,,,,,,49.433,16.342243938562444,0.34,25.788,5.905,19.883,1685.05,3017.447,,451.249,286.305,143.322,3.747,0.085,,,,,millions,USD
H1-2012,593.402,,,,,,,91.904,15.487645811776837,0.64,112.749,12.677,100.072,,,,,,141.664,7.485,0.17,,,,,millions,USD
Q2 2012,290.916,,,,,,,42.471,14.599059522336344,0.3,86.961,6.772,80.189,1718.247,3097.291,,451.359,193.712,143.281,3.738,0.085,,,,,millions,USD
Q3 2012,303.8,,,,,,,49.504,16.294930875576036,0.34,76.227,6.238,69.989,1768.814,3134.729,,450.186,244.637,143.817,3.908,0.085,,,,,millions,USD
Q4 2012,302.83,,,,,,,42.637,14.079516560446455,0.3,,,,,,,,,,,,,,,,millions,USD
FY2012,1200.032,,,,,,,184.045,15.336674355350524,1.28,220.315,24.028,196.287,1807.333,3128.058,,450.186,202.952,143.878,15.865,0.35,,,,,millions,USD
Q1 2013,335.012,,,,,,,60.131,17.948909292801453,0.42,137.021,2.947,134.07399999999998,1859.256,3230.36,,450.186,340.206,143.99,3.85,0.09,,,,,millions,USD
H1-2013,660.804,,,,,,,112.138,16.96993359604361,0.78,221.885,7.123,214.762,,,,,,142.938,7.473,0.18,,,,,millions,USD
Q2 2013,325.792,,,,,,,52.007,15.963252627443278,0.36,84.864,4.176,80.688,1902.058,3326.32,,450.066,385.525,144.045,3.623,0.09,,,,,millions,USD
Q3 2013,359.31,,,,,,,57.749,16.07219392724945,0.4,88.019,4.33,83.68900000000001,1964.784,3554.788,,580.0,170.965,145.441,7.431,0.09,,,,,millions,USD
