Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2007,,,,,,,,,,,,,,1343.6,,,,151.6,,,,,,,,millions,USD
FY2008,6826.1,,,,580.6,8.505588842823867,,319.9,4.686424166068472,1.67,627.6,285.0,342.6,1087.3,,,,127.4,,,,,,,,millions,USD
H1-2009,3170.5,,,,326.4,10.294906166219839,,203.1,6.405929664090837,2.17,9.2,91.7,-82.5,,,,,,,,,,,,,millions,USD
Q2 2009,1744.6,,,,204.6,11.727616645649434,,133.5,7.652183881692079,1.42,,,,,,,,59.5,,,,,,,,millions,USD
Q3 2009,1812.3,,,,187.5,10.34596921039563,,103.8,5.727528554875021,1.1,-3.0999999999999996,25.299999999999997,-28.4,,,,,418.1,,,,,,,,millions,USD
FY2009,6710.4,,,,653.8,9.74308536003815,,388.4,5.788030519790176,2.07,559.7,157.9,401.80000000000007,1583.0,6488.3,4905.3,2283.9,210.6,189.978,26.5,,,,,,millions,USD
Q1 2010,1592.3,,216.1,13.571563147648055,132.6,8.327576461722037,,79.4,4.986497519311688,0.43,-272.0,33.3,-305.3,,,,,391.4,,,0.05,,,,,millions,USD
H1-2010,3599.8,,,,354.7,9.853325184732483,,148.4,4.122451247291516,0.8,30.7,69.1,-38.39999999999999,,,,,,187.832,13.8,,,,,,millions,USD
Q2 2010,2007.5,,306.7,15.277708592777087,222.1,11.063511830635118,,69.0,3.4371108343711083,0.37,302.7,35.8,266.9,1446.4,6618.3,5171.9,2157.1,75.0,186.918,6.5,0.05,,,,,millions,USD
Q3 2010,2035.0,,320.4,15.744471744471744,233.1,11.454545454545455,,227.5,11.179361179361178,1.27,340.7,62.0,278.7,1740.4,6979.1,5238.7,2054.8,168.7,182.158,5.5,0.05,,,,,millions,USD
Q4 2010,1995.2,,289.0,14.484763432237369,,,,,,0.53,,,,,,,,,,,,,,,,millions,USD
FY2010,7630.0,,1132.2,14.838794233289645,764.6,10.020969855832242,,473.7,6.208387942332896,2.59,515.2,250.2,265.00000000000006,1658.1,6927.7,5269.6,2770.6,152.0,183.538,24.4,,,,,,millions,USD
H1-2011,4320.9,,,,448.1,10.370524659214517,,243.3,5.630771367076305,1.39,161.2,213.5,-52.30000000000001,,,,,,171.541,12.3,,,,,,millions,USD
Q2 2011,2011.2,,313.6,15.592680986475738,194.0,9.645982498011138,,98.2,4.882657120127288,0.54,-74.4,95.0,-169.4,1682.3,7783.0,6100.7,3197.3,193.1,172.921,6.4,0.07,,,,,millions,USD
Q3 2011,2309.7,,357.6,15.48253019872711,254.1,11.001428756981428,,145.1,6.282201151664718,0.86,279.8,110.30000000000001,169.5,1734.8,7850.4,6115.6,3245.5,144.8,170.684,5.9,0.07,,,,,millions,USD
Q4 2011,2258.3,,331.0,14.657042908382412,228.6,10.122658637027852,,137.5,6.088650754992693,0.81,,,,1568.0,7538.4,5970.4,3104.7,190.1,167.363,5.3,0.07,,,,,millions,USD
FY2011,8630.9,,1281.1,14.843179737918408,836.9,9.696555399784495,,466.3,5.40268106454715,2.69,948.4,443.8,504.59999999999997,1402.2,7284.6,5906.6,2832.3,165.8,168.59,24.7,,,,,,millions,USD
Q1 2012,2042.7,,293.8,14.382924560630538,,,,,,0.56,,,,,,,,,,,,,,,,millions,USD
H1-2012,4339.0,,,,419.6,9.670430974879004,,235.6,5.429822539755704,1.46,74.7,138.5,-63.8,,,,,,159.943,13.6,,,,,,millions,USD
Q2 2012,2296.3,,346.9,15.106911117885291,182.0,7.925793668074728,,93.1,4.054348299438226,0.9,-218.3,76.0,-294.3,1348.7,7559.4,6210.7,3420.7,106.8,160.945,6.8,0.1,,,,,millions,USD
Q3 2012,2282.5,,355.1,15.557502738225631,218.6,9.577217962760132,,119.7,5.244249726177437,0.75,313.6,68.4,245.20000000000002,1470.1,7524.0,6053.9,3179.3,181.2,157.108,6.6,0.1,,,,,millions,USD
Q4 2012,2114.2,,322.8,15.268186548103305,,,,,,0.4,,,,,,,,,,,,,,,,millions,USD
FY2012,8735.7,,1318.6,15.094382819922844,790.5,9.049074487448056,,419.3,4.799844316998065,2.56,853.2,305.0,548.2,1314.2,7520.7,6206.5,3293.5,174.1,158.084,26.7,,,,,,millions,USD
Q1 2013,1991.0,,285.1,14.31943746860874,143.0,7.18232044198895,,79.4,3.987945755901557,0.48,-324.6,88.7,-413.3,1257.5,7776.0,6518.5,3572.9,208.0,152.316,7.7,0.13,,,,,millions,USD
H1-2013,4193.4,,,,346.5,8.262984690227501,,178.5,4.256689082844471,1.13,-86.6,201.1,-287.7,,,,,,151.262,13.4,,,,,,millions,USD
Q2 2013,2202.4,,342.0,15.528514347984016,203.5,9.239920087177623,,99.1,4.4996367598982925,0.65,238.00000000000003,112.39999999999999,125.60000000000004,1207.4,7815.6,6608.2,3563.0,169.5,150.305,5.7,0.13,,,,,millions,USD
Q3 2013,2277.9,,365.7,16.054260503094955,211.6,9.289257649589533,,121.9,5.351420167698319,0.8,497.9,108.50000000000003,389.4,1316.8,7709.2,6392.4,3510.7,168.2,147.895,5.6,0.13,,,,,millions,USD
Q4 2013,1996.8,,346.1,17.332732371794872,,,,,,0.87,,,,,,,,,,,,,,,,millions,USD
FY2013,8468.1,,1338.9,15.811102844793993,795.4,9.392898052691868,,435.0,5.136925638572997,2.79,839.0,378.3,460.7,1417.0,7820.4,6404.4,3913.1,416.0,149.223,24.5,,,,,,millions,USD
Q1 2014,2006.8,,336.5,16.767988837950966,217.4,10.833167231413196,,104.9,5.227227426749054,0.67,-136.2,61.4,-197.6,1306.8,7745.1,6438.3,3469.1,175.4,144.058,,0.13,,,,,millions,USD
H1-2014,4298.7,,,,473.3,11.010305441179892,,261.2,6.076255612161816,1.77,210.0,135.3,74.69999999999999,,,,,,143.472,,,,,,,millions,USD
Q2 2014,2291.9,,387.9,16.92482219992146,255.9,11.165408612941228,,156.3,6.81966927003796,1.1,346.2,73.9,272.29999999999995,1406.6,7771.4,6364.8,3245.4,155.3,142.86,,0.13,,,,,millions,USD
Q3 2014,2238.9,,372.4,16.633168073607575,228.0,10.183572289963822,,148.4,6.628254946625575,1.07,440.0,114.69999999999999,325.3,1414.7,7614.9,6200.2,3117.8,189.5,142.09,,0.13,,,,,millions,USD
Q4 2014,2032.4,,336.9,16.57646132651053,,,,,,0.56,,,,,,,,,,,,,,,,millions,USD
FY2014,8570.0,,1433.7,16.72928821470245,839.0,9.789964994165693,,498.0,5.810968494749124,3.39,1012.0,391.0,621.0,1240.0,7571.0,6331.4,3103.8,191.0,142.43,25.1,,,,,,millions,USD
Q1 2015,1923.0,,305.0,15.860634425377015,126.0,6.5522620904836195,,28.0,1.456058242329693,0.15,-181.0,105.0,-286.0,1153.4,7660.5,6507.1,3277.1,229.0,141.076,,0.13,,,,,millions,USD
H1-2015,4095.0,,,,400.0,9.768009768009769,,188.0,4.5909645909645915,1.32,211.0,228.0,-17.0,,,,,,141.302,,,,,,,millions,USD
Q2 2015,2172.0,,336.0,15.469613259668508,274.0,12.61510128913444,,160.0,7.366482504604052,1.16,392.0,123.0,269.0,1342.8,7852.9,6510.1,3093.3,227.0,141.54,,0.13,,,,,millions,USD
Q3 2015,2097.0,,346.0,16.499761564139245,76.0,3.6242250834525516,,50.0,2.3843586075345735,0.32,386.0,129.0,257.0,1243.4,7727.0,6483.6,2988.2,245.0,140.858,,0.13,,,,,millions,USD
Q4 2015,1805.0,,308.0,17.06371191135734,,,,,,0.4,,,,,,,,,,,,,,,,millions,USD
FY2015,7997.0,,1295.0,16.193572589721146,606.0,7.577841690633988,,303.0,3.788920845316994,1.02,1007.0,528.0,479.0,1261.0,9697.0,8436.0,5105.0,224.0,281.968,25.0,,,,,,millions,USD
Q1 2016,1756.0,,275.0,15.660592255125286,-110.0,-6.264236902050115,,-127.0,-7.232346241457859,-0.45,-386.0,138.0,-524.0,1078.0,10059.0,8981.0,5514.0,205.0,141.793,,0.065,,,,,millions,USD
H1-2016,3785.0,,,,168.0,4.438573315719947,,180.0,4.7556142668428,0.63,36.0,273.0,-237.0,,,,,,290.33,,,,,,,millions,USD
Q2 2016,2030.0,,367.0,18.07881773399015,279.0,13.74384236453202,,307.0,15.123152709359605,1.08,422.0,135.0,287.0,3834.0,25077.0,21243.0,14160.0,6399.0,290.454,,0.065,,,,,millions,USD
Q3 2016,2752.0,,372.0,13.517441860465116,132.0,4.796511627906977,,34.0,1.2354651162790697,0.18,-469.0,125.0,-594.0,3820.0,17060.0,13240.0,8176.0,645.0,355.404,,0.065,,,,,millions,USD
Q4 2016,2523.0,,406.0,16.091954022988507,,,,,,0.3,,,,,,,,,,,,,,,,millions,USD
FY2016,9061.0,,1420.0,15.671559430526433,463.0,5.109811279108266,,266.0,2.9356583158591767,0.83,193.0,606.0,-413.0,3541.0,16173.0,12632.0,7611.0,597.0,322.884,35.0,,,,,,millions,USD
Q1 2017,2473.0,,390.0,15.770319450060654,152.0,6.146380913869794,,70.0,2.8305701577031948,0.19,-401.0,125.0,-526.0,3723.0,16644.0,12921.0,8052.0,458.0,357.934,,0.065,,,,,millions,USD
H1-2017,5328.0,,,,339.0,6.362612612612613,,170.0,3.190690690690691,0.48,261.0,240.0,21.0,,,,,,358.506,,,,,,,millions,USD
Q2 2017,2855.0,,431.0,15.096322241681262,187.0,6.549912434325744,,100.0,3.502626970227671,0.28,662.0,115.0,547.0,3710.0,16721.0,13011.0,7626.0,433.0,358.979,,0.1,,,,,millions,USD
Q3 2017,2908.0,,455.0,15.646492434662997,124.0,4.264099037138927,,51.0,1.7537826685006876,0.14,483.0,164.0,319.0,3638.0,17003.0,13365.0,7634.0,556.0,358.556,,0.1,,,,,millions,USD
Q4 2017,2747.0,,481.0,17.51001092100473,,,,,,0.45,,,,,,,,,,,,,,,,millions,USD
FY2017,10983.0,,1757.0,15.997450605481198,802.0,7.302194300282254,,380.0,3.4598925612309936,1.07,1478.0,556.0,922.0,4046.0,17169.0,13123.0,7084.0,448.0,356.985,46.0,0.365,,,,,millions,USD
Q1 2018,2785.0,,418.0,15.008976660682228,226.0,8.114901256732496,,125.0,4.488330341113106,0.36,-74.0,242.0,-316.0,4138.0,17731.0,13593.0,7477.0,477.0,357.552,,0.1,,,,,millions,USD
H1-2018,5886.0,,,,469.0,7.968059802922188,,245.0,4.162419300033979,0.7,434.0,444.0,-10.0,,,,,,356.276,,0.2,,,,,millions,USD
