Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2009,,,,,,,,,,,,,,5366.0,,,,3107.0,,,,,,,,millions,USD
FY2010,,,,,940.0,,1361.0,703.0,,0.92,1142.0,500.0,642.0,6099.0,,,,3219.0,686.02,-5.0,,,,,,millions,USD
Q1 2011,,,644.0,,412.0,,,310.0,,0.42,156.0,181.0,-25.0,,,,,1633.0,686.99,-2.0,,,,,,millions,USD
H1-2011,,,,,840.0,,1073.0,626.0,,1.15,499.0,292.0,207.0,,,,,,512.38,-4.0,,,,,,millions,USD
Q2 2011,,,695.0,,428.0,,544.0,316.0,,0.88,343.0,111.0,232.0,,,,,1322.0,337.78,,,,,,,millions,USD
Q3 2011,,,637.0,,393.0,,516.0,285.0,,0.79,410.0,162.0,248.0,,,,,1386.0,336.83,,,,,,,millions,USD
Q4 2011,,,679.0,,411.0,,,312.0,,0.88,,,,,,,,,328.24,,,,,,,millions,USD
FY2011,,,2655.0,,1644.0,,2119.0,1223.0,,2.72,1377.0,630.0,747.0,2171.0,9128.0,6957.0,2103.0,1363.0,421.26,14.0,0.0,,,,,millions,USD
Q1 2012,,,719.0,,464.0,,578.0,363.0,,1.04,293.0,260.0,33.0,2645.0,9688.0,7043.0,1996.0,1412.0,328.47,4.0,0.0,,,,,millions,USD
H1-2012,,,,,932.0,,1159.0,713.0,,2.05,754.0,400.0,354.0,,,,,,327.3,12.0,0.0,,,,,millions,USD
Q2 2012,,,725.0,,468.0,,581.0,350.0,,1.01,461.0,140.0,321.0,2663.0,9437.0,6774.0,2064.0,1523.0,326.14,8.0,0.0,,,,,millions,USD
Q3 2012,,,605.0,,367.0,,480.0,292.0,,0.84,414.0,163.0,251.0,2870.0,9639.0,6769.0,2090.0,1634.0,321.28,,0.0,,,,,millions,USD
Q4 2012,,,609.0,,177.0,,,155.0,,0.43,,,,,,,,,317.34,,,,,,,millions,USD
FY2012,,,2658.0,,1476.0,,1962.0,1160.0,,3.34,1478.0,705.0,773.0,2830.0,10176.0,7346.0,2464.0,1105.0,323.29,21.0,0.0,,,,,millions,USD
Q1 2013,,,685.0,,397.0,,528.0,298.0,,0.88,149.0,213.0,-64.0,2897.0,10273.0,7376.0,2478.0,830.0,315.588561,10.0,0.17,,,,,millions,USD
H1-2013,,,,,880.0,,1143.0,687.0,,2.05,672.0,336.0,336.0,,,,,,314.02,24.0,0.34,,,,,millions,USD
Q2 2013,,,776.0,,483.0,,615.0,389.0,,1.18,523.0,123.0,400.0,3042.0,10551.0,7509.0,2426.0,1001.0,312.69,,0.17,,,,,millions,USD
Q3 2013,,,679.0,,387.0,,525.0,293.0,,0.88,398.0,176.0,222.0,3223.0,10811.0,7588.0,2418.0,1053.0,310.62,,0.17,,,,,millions,USD
Q4 2013,,,756.0,,417.0,,,321.0,,0.97,,,,,,,,,308.64,,0.17,,,,,millions,USD
FY2013,,,2896.0,,1627.0,,2126.0,1301.0,,3.9,1750.0,605.0,1145.0,3434.0,11047.0,7613.0,2412.0,1337.0,311.8,46.0,0.68,,,,,millions,USD
Q1 2014,,,733.0,,440.0,,574.0,341.0,,1.05,136.0,272.0,-136.0,3494.0,11182.0,7688.0,2449.0,935.0,306.89,13.0,0.25,,,,,millions,USD
H1-2014,,,,,902.0,,1171.0,747.0,,2.31,763.0,417.0,346.0,,,,,,305.3,32.0,0.5,,,,,millions,USD
Q2 2014,,,800.0,,462.0,,597.0,406.0,,1.26,627.0,145.0,482.0,3684.0,11452.0,7768.0,2452.0,1122.0,303.74,,0.25,,,,,millions,USD
Q3 2014,,,721.0,,392.0,,529.0,325.0,,1.02,499.0,184.0,315.0,3379.0,10923.0,7544.0,2454.0,1007.0,300.14,,0.25,,,,,millions,USD
Q4 2014,,,774.0,,464.0,,,368.0,,1.17,,,,,,,,,296.93,,0.25,,,,,millions,USD
