Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2016,91184.0,,,,28856.0,31.6,,32666.0,35.8,11.31,,,,468707.0,,,,,2894.8,,3.85,,,,,millions,HKD
FY2017,78207.0,-42433.0,35774.0,45.7,29526.0,37.8,,41782.0,53.4,14.43,35857.0,,,498215.0,,,94749.0,31274.0,2896.0,,4.1,,,,,millions,HKD
FY2018,85644.0,-43752.0,41892.0,48.9,35453.0,41.4,,49951.0,58.3,17.24,7366.0,-23187.0,-15821.0,539098.0,715486.0,176388.0,91434.0,26095.0,2896.9,8.0,4.65,,,,,millions,HKD
FY2019,85302.0,-40455.0,44847.0,52.6,37858.0,44.4,,44912.0,52.7,15.5,19755.0,-12560.0,7195.0,566405.0,751162.0,175343.0,95006.0,22038.0,2896.9,3.0,4.95,,,,,millions,HKD
FY2020,82653.0,-40517.0,42136.0,51.0,35455.0,42.9,,23521.0,28.5,8.12,46500.0,-49264.0,-2764.0,571813.0,797831.0,207416.0,112606.0,31705.0,2897.7,19.0,4.95,,,,,millions,HKD
FY2021,85262.0,-40493.0,44769.0,52.5,37245.0,43.7,,26686.0,31.3,9.21,15656.0,-10223.0,5433.0,593820.0,796419.0,196793.0,116823.0,21781.0,2897.6,25.0,4.95,,,,,millions,HKD
H1 FY2022,,,,,14086.0,,,,,,,,,,,,,,,,,,,,,millions,HKD
FY2022,77747.0,-37906.0,39841.0,51.2,33362.0,42.9,,25560.0,32.9,8.82,15392.0,-12619.0,2773.0,601946.0,807567.0,200823.0,124931.0,20323.0,2897.7,27.0,4.95,,,,,millions,HKD
FY2023,71195.0,-36737.0,34458.0,48.4,27545.0,38.7,,23907.0,33.6,8.25,26177.0,-15634.0,10543.0,602055.0,805991.0,199195.0,125053.0,15280.0,2897.8,28.0,4.95,,,,,millions,HKD
H1 FY2024,27542.0,-13724.0,13818.0,50.2,10953.0,39.8,,9145.0,33.2,3.16,-972.0,,,,,,,,,,,,,,,millions,HKD
FY2024,71506.0,-39292.0,32214.0,45.1,26752.0,37.4,,19046.0,26.6,6.57,24516.0,-10006.0,14510.0,606717.0,818094.0,207023.0,127087.0,16221.0,2897.9,20.0,3.75,,,,,millions,HKD
H1 FY2025,39933.0,-24414.0,15519.0,38.9,12098.0,30.3,,7523.0,18.8,2.6,14345.0,-2580.0,11765.0,605046.0,811113.0,201669.0,122258.0,14430.0,2897.9,4.0,,,,,,millions,HKD
FY2025,79721.0,-45531.0,34190.0,42.9,26078.0,32.7,,19277.0,24.2,6.65,38080.0,-9087.0,28993.0,617851.0,816893.0,194519.0,110217.0,16919.0,2897.9,11.0,3.75,,,,,millions,HKD
H1 FY2026,52705.0,-36687.0,16018.0,30.4,13398.0,25.4,,10247.0,19.4,3.54,21756.0,-3157.0,18599.0,621700.0,809175.0,182766.0,103175.0,19529.0,2897.9,3.0,,,,,,millions,HKD
