Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1 2016,692900.0,,,,27700.0,4.0,,17700.0,2.6,95.45,,,,,,,,,,,,,,,,millions,JPY
FY2016,1415700.0,,,,59400.0,4.2,,3900.0,0.3,21.02,,,,,,,,,185618401.0,,,,,,,millions,JPY
H1 2017,667485.0,,,,36148.0,5.4,,13281.0,2.0,71.54,,,,,,,,,,,,,,,,millions,JPY
FY2017,1357913.0,1204051.0,153861.0,11.3,71936.0,5.3,,45359.0,3.3,244.28,95389.0,31439.0,63950.0,276274.0,691921.0,415646.0,93959.0,144889.0,185707584.0,,,,,,,millions,JPY
H1 2018,672313.0,,,,31890.0,4.7,,19133.0,2.8,103.03,,,,288520.0,679383.0,,,,,,,,,,,millions,JPY
FY2018,1399530.0,,152731.0,10.9,71198.0,5.1,,42762.0,3.1,230.27,86117.0,46082.0,40035.0,308620.0,744558.0,435938.0,97056.0,178372.0,185707412.0,,,,,,,millions,JPY
H1 2019,686258.0,,,,27815.0,4.1,,12278.0,1.8,66.12,,,,313617.0,733062.0,,,,185707226.0,,,,,,,millions,JPY
FY2019,1417376.0,1269857.0,147518.0,10.4,61257.0,4.3,,27457.0,1.9,147.85,60720.0,55735.0,4985.0,292199.0,793599.0,464269.0,114761.0,158192.0,185707225.0,,,,,,,millions,JPY
H1 2020,714791.0,,,,26508.0,3.7,,12638.0,1.8,67.85,,,,292889.0,791426.0,,,,186820075.0,,,,,,,millions,JPY
FY2020,1372616.0,1238561.0,134054.0,9.8,47785.0,3.5,,24786.0,1.8,132.88,79673.0,49848.0,29825.0,291051.0,780714.0,459013.0,124532.0,163377.0,186820002.0,,,,,,,millions,JPY
H1 2021,545425.0,,,,3614.0,0.7,,-7667.0,-1.4,-41.04,,,,280323.0,791540.0,,154098.0,165861.0,186847375.0,,,,,,,millions,JPY
FY2021,1272140.0,1138717.0,133423.0,10.5,57103.0,4.5,,37597.0,3.0,166.93,74483.0,48922.0,25561.0,334935.0,845778.0,476127.0,141774.0,195180.0,186847278.0,,,,,,,millions,JPY
Q1 2022,354267.0,,,,17799.0,5.0,,12195.0,3.4,,,,,,,,,,,,,,,,,millions,JPY
H1 2022,652080.0,,,,24263.0,3.7,,14153.0,2.2,75.75,,,,344841.0,823223.0,,136441.0,211130.0,186865918.0,,,,,,,millions,JPY
FY2022,1421451.0,1270778.0,150673.0,10.6,60290.0,4.2,,45966.0,3.2,210.15,122933.0,34202.0,88731.0,386162.0,964740.0,540904.0,139739.0,237952.0,186865753.0,,,,,,,millions,JPY
Q1 2023,350346.0,,,,3404.0,1.0,,-1378.0,-0.4,-7.38,,,,395810.0,975357.0,,152626.0,248615.0,186865647.0,,,,,,,millions,JPY
H1 2023,761803.0,,,,12869.0,1.7,,2016.0,0.3,10.79,,,,401643.0,1003288.0,,159158.0,245455.0,186884185.0,,,,,,,millions,JPY
FY2023,1604036.0,1449619.0,154416.0,9.6,47672.0,3.0,,20825.0,1.3,78.57,89428.0,45680.0,43748.0,400741.0,1007392.0,570497.0,154229.0,248195.0,186884185.0,,,,,,,millions,JPY
Q1 2024,475499.0,,,,22166.0,4.7,,12505.0,2.6,66.93,,,,420902.0,1062035.0,,152987.0,262590.0,186884185.0,,,,,,,millions,JPY
H1 2024,964058.0,,,,49598.0,5.1,,28948.0,3.0,154.93,,,,440921.0,1079918.0,,146318.0,252839.0,186900456.0,,,,,,,millions,JPY
FY2024,1953625.0,1742151.0,211473.0,10.8,78636.0,4.0,,58521.0,3.0,315.17,174898.0,64663.0,110235.0,448961.0,1127694.0,634748.0,165000.0,244191.0,178512830.0,,,,,,,millions,JPY
Q1 2025,488000.0,,,,16698.0,3.4,,8696.0,1.8,48.73,,,,469386.0,1141848.0,,165563.0,256187.0,186900456.0,,,,,,,millions,JPY
H1 2025,948165.0,,,,33837.0,3.6,,13506.0,1.4,75.68,55386.0,35352.0,20034.0,445310.0,1092851.0,,167554.0,244035.0,178531469.0,,,,,,,millions,JPY
FY2025,1954218.0,1745012.0,209206.0,10.7,42399.0,2.2,,16719.0,0.9,93.65,121834.0,72670.0,49164.0,447420.0,1094831.0,604763.0,167318.0,249721.0,178642221.0,,,,,,,millions,JPY
Q1 2026,479693.0,,,,18703.0,3.9,,10801.0,2.3,60.48,,,,446721.0,1072508.0,,167459.0,255730.0,178512830.0,,,,,,,millions,JPY
H1 2026,972279.0,,,,37041.0,3.8,,17423.0,1.8,97.56,,,,462601.0,1101960.0,,177494.0,249642.0,178659930.0,,,,,,,millions,JPY
FY2026,2037063.0,1829658.0,207405.0,10.2,53948.0,2.6,,23271.0,1.1,130.3,142965.0,64989.0,77976.0,529068.0,1182385.0,653317.0,189335.0,278507.0,178659699.0,,,,,,,millions,JPY
Q1 2027,528077.0,,,,15882.0,3.0,,8757.0,1.7,49.03,,,,492033.0,1171914.0,,179212.0,283618.0,178642221.0,,,,,,,millions,JPY
