Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2019,56.312,,,,47.142,,,47.063,,24.24,,,,310.621,,,0.0,,197.889673,,,,,,,millions,NZD
FY2020,7.729,,,,1.772,,,1.742,,0.75,,,,345.404,,,0.0,,248.587907,,,,,,,millions,NZD
FY2021,155.966,,,,142.733,,,142.713,,56.28,,,,551.447,,,0.0,,312.037141,,,,,,,millions,NZD
FY2022,-10.654,,,,-17.286,,,-17.306,,-5.49,,,,505.409,,,0.0,,320.875194,,,,,,,millions,NZD
FY2023,-14.671,,,,-19.446,,,-19.469,,,,,,461.584,,,0.0,,330.213075,,,,,,,millions,NZD
FY2024,26.766,,,,19.929,,,19.905,,5.96,,,,457.621,,,0.0,,340.543107,,,,,,,millions,NZD
FY2025,48.233,,,,40.832,,,40.81,,11.9,,,,469.898,470.595,0.697,0.0,15.339,348.300808,,,,,,,millions,NZD
FY2026,-8.303,,,,-13.538,,,-13.557,,-3.85,,,,431.37,432.083,0.713,0.0,7.016,358.844193,,,,,,,millions,NZD
